Index,Date,Fixing
SEK-LIBOR-3M,02-Jul-2019,-0.00036
SEK-LIBOR-3M,02-Jun-2023,0.03668
SEK-LIBOR-3M,02-mar-20,0.00129
SEK-LIBOR-3M,02-May-2019,-0.00065
SEK-LIBOR-3M,02-May-2023,0.03584
SEK-LIBOR-3M,02-nov-18,-0.00471
SEK-LIBOR-3M,02-nov-23,0.04031
SEK-LIBOR-3M,02-Oct-2019,-0.00096
SEK-LIBOR-3M,02-Oct-2023,0.04031
SEK-LIBOR-3M,02-Sep-2019,0.00017
SEK-LIBOR-3M,03-apr-19,0.00023
SEK-LIBOR-3M,03-apr-20,0.00342
SEK-LIBOR-3M,03-apr-24,0.04031
SEK-LIBOR-3M,03-Aug-2023,0.03973
SEK-LIBOR-3M,03-Dec-2018,-0.00366
SEK-LIBOR-3M,03-Dec-2019,0.00074
SEK-LIBOR-3M,03-feb-20,0.00191
SEK-LIBOR-3M,03-Jan-2019,-0.00114
SEK-LIBOR-3M,03-Jan-2020,0.00184
SEK-LIBOR-3M,03-Jan-2024,0.04031
SEK-LIBOR-3M,03-Jul-2019,-0.0004
SEK-LIBOR-3M,03-Jul-2023,0.0382
SEK-LIBOR-3M,03-Jun-2019,0.00008
SEK-LIBOR-3M,03-mar-20,0.00108
SEK-LIBOR-3M,03-May-2019,-0.00064
SEK-LIBOR-3M,03-May-2023,0.03621
SEK-LIBOR-3M,03-nov-23,0.04031
SEK-LIBOR-3M,03-Oct-2019,-0.00095
SEK-LIBOR-3M,03-Oct-2023,0.04031
SEK-LIBOR-3M,03-Sep-2019,0.00022
SEK-LIBOR-3M,04-apr-19,0.00017
SEK-LIBOR-3M,04-apr-24,0.04031
SEK-LIBOR-3M,04-Aug-2023,0.0401
SEK-LIBOR-3M,04-Dec-2018,-0.00361
SEK-LIBOR-3M,04-Dec-2019,0.00075
SEK-LIBOR-3M,04-Dec-2023,0.04031
SEK-LIBOR-3M,04-feb-19,-0.00084
SEK-LIBOR-3M,04-feb-20,0.00183
SEK-LIBOR-3M,04-Jan-2019,-0.00104
SEK-LIBOR-3M,04-Jan-2024,0.04031
SEK-LIBOR-3M,04-Jul-2019,-0.00039
SEK-LIBOR-3M,04-Jul-2023,0.03806
SEK-LIBOR-3M,04-Jun-2019,0
SEK-LIBOR-3M,04-mar-19,-0.00073
SEK-LIBOR-3M,04-mar-20,0.00107
SEK-LIBOR-3M,04-mar-24,0.04031
SEK-LIBOR-3M,04-May-2023,0.03606
SEK-LIBOR-3M,04-nov-19,0.00038
SEK-LIBOR-3M,04-Oct-2019,-0.00093
SEK-LIBOR-3M,04-Oct-2023,0.04031
SEK-LIBOR-3M,04-Sep-2019,0.00024
SEK-LIBOR-3M,04-Sep-2023,0.04031
SEK-LIBOR-3M,05-apr-19,0.00015
SEK-LIBOR-3M,05-apr-24,0.04031
SEK-LIBOR-3M,05-Aug-2019,-0.00052
SEK-LIBOR-3M,05-Dec-2018,-0.00342
SEK-LIBOR-3M,05-Dec-2019,0.00072
SEK-LIBOR-3M,05-Dec-2023,0.04031
SEK-LIBOR-3M,05-feb-19,-0.00079
SEK-LIBOR-3M,05-feb-20,0.00175
SEK-LIBOR-3M,05-feb-24,0.04031
SEK-LIBOR-3M,05-Jan-2024,0.04031
SEK-LIBOR-3M,05-Jul-2019,-0.00034
SEK-LIBOR-3M,05-Jul-2023,0.03812
SEK-LIBOR-3M,05-Jun-2019,-0.00017
SEK-LIBOR-3M,05-Jun-2023,0.037
SEK-LIBOR-3M,05-mar-19,-0.00074
SEK-LIBOR-3M,05-mar-20,0.00103
SEK-LIBOR-3M,05-mar-24,0.04031
SEK-LIBOR-3M,05-May-2023,0.03604
SEK-LIBOR-3M,05-nov-18,-0.00465
SEK-LIBOR-3M,05-nov-19,0.00032
SEK-LIBOR-3M,05-Oct-2023,0.04031
SEK-LIBOR-3M,05-Sep-2019,0.00017
SEK-LIBOR-3M,05-Sep-2023,0.04031
SEK-LIBOR-3M,06-apr-20,0.00349
SEK-LIBOR-3M,06-apr-23,0.03447
SEK-LIBOR-3M,06-Aug-2019,-0.00038
SEK-LIBOR-3M,06-Dec-2018,-0.00323
SEK-LIBOR-3M,06-Dec-2019,0.00071
SEK-LIBOR-3M,06-Dec-2023,0.04031
SEK-LIBOR-3M,06-feb-19,-0.00078
SEK-LIBOR-3M,06-feb-20,0.00174
SEK-LIBOR-3M,06-feb-24,0.04031
SEK-LIBOR-3M,06-Jan-2020,0.00184
SEK-LIBOR-3M,06-Jul-2023,0.03842
SEK-LIBOR-3M,06-Jun-2019,-0.00017
SEK-LIBOR-3M,06-Jun-2023,0.037
SEK-LIBOR-3M,06-mar-19,-0.00072
SEK-LIBOR-3M,06-mar-20,0.00111
SEK-LIBOR-3M,06-mar-24,0.04031
SEK-LIBOR-3M,06-May-2019,-0.00062
SEK-LIBOR-3M,06-nov-18,-0.00465
SEK-LIBOR-3M,06-nov-19,0.00033
SEK-LIBOR-3M,06-nov-23,0.04031
SEK-LIBOR-3M,06-Oct-2023,0.04031
SEK-LIBOR-3M,06-Sep-2019,0.00012
SEK-LIBOR-3M,06-Sep-2023,0.04031
SEK-LIBOR-3M,07-apr-20,0.00351
SEK-LIBOR-3M,07-apr-23,0.03447
SEK-LIBOR-3M,07-Aug-2019,-0.0003
SEK-LIBOR-3M,07-Aug-2023,0.03974
SEK-LIBOR-3M,07-Dec-2018,-0.00306
SEK-LIBOR-3M,07-Dec-2023,0.04031
SEK-LIBOR-3M,07-feb-19,-0.0008
SEK-LIBOR-3M,07-feb-20,0.00175
SEK-LIBOR-3M,07-feb-24,0.04031
SEK-LIBOR-3M,07-Jan-2019,-0.00099
SEK-LIBOR-3M,07-Jan-2020,0.00195
SEK-LIBOR-3M,07-Jul-2023,0.03853
SEK-LIBOR-3M,07-Jun-2019,-0.00023
SEK-LIBOR-3M,07-Jun-2023,0.03711
SEK-LIBOR-3M,07-mar-19,-0.00067
SEK-LIBOR-3M,07-mar-24,0.04031
SEK-LIBOR-3M,07-May-2019,-0.0006
SEK-LIBOR-3M,07-nov-18,-0.00466
SEK-LIBOR-3M,07-nov-19,0.00034
SEK-LIBOR-3M,07-nov-23,0.04031
SEK-LIBOR-3M,07-Oct-2019,-0.00092
SEK-LIBOR-3M,07-Sep-2023,0.04031
SEK-LIBOR-3M,08-apr-19,0.00012
SEK-LIBOR-3M,08-apr-20,0.00347
SEK-LIBOR-3M,08-apr-24,0.04031
SEK-LIBOR-3M,08-Aug-2019,-0.00021
SEK-LIBOR-3M,08-Aug-2023,0.03996
SEK-LIBOR-3M,08-Dec-2023,0.04031
SEK-LIBOR-3M,08-feb-19,-0.00083
SEK-LIBOR-3M,08-feb-24,0.04031
SEK-LIBOR-3M,08-Jan-2019,-0.00094
SEK-LIBOR-3M,08-Jan-2020,0.00205
SEK-LIBOR-3M,08-Jan-2024,0.04031
SEK-LIBOR-3M,08-Jul-2019,-0.0004
SEK-LIBOR-3M,08-Jun-2023,0.03673
SEK-LIBOR-3M,08-mar-19,-0.00061
SEK-LIBOR-3M,08-mar-24,0.04031
SEK-LIBOR-3M,08-May-2019,-0.00051
SEK-LIBOR-3M,08-May-2023,0.03599
SEK-LIBOR-3M,08-nov-18,-0.00469
SEK-LIBOR-3M,08-nov-19,0.00034
SEK-LIBOR-3M,08-nov-23,0.04031
SEK-LIBOR-3M,08-Oct-2019,-0.00099
SEK-LIBOR-3M,08-Sep-2023,0.04031
SEK-LIBOR-3M,09-apr-19,0.00004
SEK-LIBOR-3M,09-apr-20,0.00339
SEK-LIBOR-3M,09-apr-24,0.04031
SEK-LIBOR-3M,09-Aug-2019,-0.00026
SEK-LIBOR-3M,09-Aug-2023,0.04017
SEK-LIBOR-3M,09-Dec-2019,0.00068
SEK-LIBOR-3M,09-feb-24,0.04031
SEK-LIBOR-3M,09-Jan-2019,-0.00084
SEK-LIBOR-3M,09-Jan-2020,0.00209
SEK-LIBOR-3M,09-Jan-2024,0.04031
SEK-LIBOR-3M,09-Jul-2019,-0.0005
SEK-LIBOR-3M,09-Jun-2023,0.03696
SEK-LIBOR-3M,09-mar-20,0.00096
SEK-LIBOR-3M,09-May-2019,-0.00047
SEK-LIBOR-3M,09-May-2023,0.03608
SEK-LIBOR-3M,09-nov-18,-0.0047
SEK-LIBOR-3M,09-nov-23,0.04031
SEK-LIBOR-3M,09-Oct-2019,-0.001
SEK-LIBOR-3M,09-Oct-2023,0.04031
SEK-LIBOR-3M,09-Sep-2019,0.00006
SEK-LIBOR-3M,10-apr-19,-0.00004
SEK-LIBOR-3M,10-apr-20,0.00339
SEK-LIBOR-3M,10-apr-23,0.03447
SEK-LIBOR-3M,10-apr-24,0.04031
SEK-LIBOR-3M,10-Aug-2023,0.04021
SEK-LIBOR-3M,10-Dec-2018,-0.0029
SEK-LIBOR-3M,10-Dec-2019,0.00041
SEK-LIBOR-3M,10-feb-20,0.00176
SEK-LIBOR-3M,10-Jan-2019,-0.00075
SEK-LIBOR-3M,10-Jan-2020,0.00213
SEK-LIBOR-3M,10-Jan-2024,0.04031
SEK-LIBOR-3M,10-Jul-2019,-0.00052
SEK-LIBOR-3M,10-Jul-2023,0.03832
SEK-LIBOR-3M,10-Jun-2019,-0.00027
SEK-LIBOR-3M,10-mar-20,0.00118
SEK-LIBOR-3M,10-May-2019,-0.00051
SEK-LIBOR-3M,10-May-2023,0.03613
SEK-LIBOR-3M,10-nov-23,0.04031
SEK-LIBOR-3M,10-Oct-2019,-0.00095
SEK-LIBOR-3M,10-Oct-2023,0.04031
SEK-LIBOR-3M,10-Sep-2019,-0.00006
SEK-LIBOR-3M,11-apr-19,-0.00008
SEK-LIBOR-3M,11-apr-23,0.03456
SEK-LIBOR-3M,11-apr-24,0.04031
SEK-LIBOR-3M,11-Aug-2023,0.0402
SEK-LIBOR-3M,11-Dec-2018,-0.00272
SEK-LIBOR-3M,11-Dec-2019,0.00024
SEK-LIBOR-3M,11-Dec-2023,0.04031
SEK-LIBOR-3M,11-feb-19,-0.00078
SEK-LIBOR-3M,11-feb-20,0.00171
SEK-LIBOR-3M,11-Jan-2019,-0.0008
SEK-LIBOR-3M,11-Jan-2024,0.04031
SEK-LIBOR-3M,11-Jul-2019,-0.00047
SEK-LIBOR-3M,11-Jul-2023,0.03859
SEK-LIBOR-3M,11-Jun-2019,-0.00029
SEK-LIBOR-3M,11-mar-19,-0.00052
SEK-LIBOR-3M,11-mar-20,0.00156
SEK-LIBOR-3M,11-mar-24,0.04031
SEK-LIBOR-3M,11-May-2023,0.03639
SEK-LIBOR-3M,11-nov-19,0.00036
SEK-LIBOR-3M,11-Oct-2019,-0.001
SEK-LIBOR-3M,11-Oct-2023,0.04031
SEK-LIBOR-3M,11-Sep-2019,-0.00023
SEK-LIBOR-3M,11-Sep-2023,0.04031
SEK-LIBOR-3M,12-apr-19,-0.00014
SEK-LIBOR-3M,12-apr-23,0.03465
SEK-LIBOR-3M,12-apr-24,0.04031
SEK-LIBOR-3M,12-Aug-2019,-0.00033
SEK-LIBOR-3M,12-Dec-2018,-0.00252
SEK-LIBOR-3M,12-Dec-2019,0.00016
SEK-LIBOR-3M,12-Dec-2023,0.04031
SEK-LIBOR-3M,12-feb-19,-0.00078
SEK-LIBOR-3M,12-feb-20,0.00162
SEK-LIBOR-3M,12-feb-24,0.04031
SEK-LIBOR-3M,12-Jan-2024,0.04031
SEK-LIBOR-3M,12-Jul-2019,-0.00051
SEK-LIBOR-3M,12-Jul-2023,0.03888
SEK-LIBOR-3M,12-Jun-2019,-0.00023
SEK-LIBOR-3M,12-Jun-2023,0.03699
SEK-LIBOR-3M,12-mar-19,-0.00056
SEK-LIBOR-3M,12-mar-20,0.0022
SEK-LIBOR-3M,12-mar-24,0.04031
SEK-LIBOR-3M,12-May-2023,0.0364
SEK-LIBOR-3M,12-nov-18,-0.0047
SEK-LIBOR-3M,12-nov-19,0.00044
SEK-LIBOR-3M,12-Oct-2023,0.04031
SEK-LIBOR-3M,12-Sep-2019,-0.00028
SEK-LIBOR-3M,12-Sep-2023,0.04031
SEK-LIBOR-3M,13-apr-20,0.00339
SEK-LIBOR-3M,13-apr-23,0.03472
SEK-LIBOR-3M,13-Aug-2019,-0.00028
SEK-LIBOR-3M,13-Dec-2018,-0.00222
SEK-LIBOR-3M,13-Dec-2019,0.00018
SEK-LIBOR-3M,13-Dec-2023,0.04031
SEK-LIBOR-3M,13-feb-19,-0.00076
SEK-LIBOR-3M,13-feb-20,0.00158
SEK-LIBOR-3M,13-feb-24,0.04031
SEK-LIBOR-3M,13-Jan-2020,0.00205
SEK-LIBOR-3M,13-Jul-2023,0.03849
SEK-LIBOR-3M,13-Jun-2019,-0.0002
SEK-LIBOR-3M,13-Jun-2023,0.03725
SEK-LIBOR-3M,13-mar-19,-0.00057
SEK-LIBOR-3M,13-mar-20,0.00248
SEK-LIBOR-3M,13-mar-24,0.04031
SEK-LIBOR-3M,13-May-2019,-0.00049
SEK-LIBOR-3M,13-nov-18,-0.0047
SEK-LIBOR-3M,13-nov-19,0.00039
SEK-LIBOR-3M,13-nov-23,0.04031
SEK-LIBOR-3M,13-Oct-2023,0.04031
SEK-LIBOR-3M,13-Sep-2019,-0.00037
SEK-LIBOR-3M,13-Sep-2023,0.04031
SEK-LIBOR-3M,14-apr-20,0.00336
SEK-LIBOR-3M,14-apr-23,0.03487
SEK-LIBOR-3M,14-Aug-2019,-0.00029
SEK-LIBOR-3M,14-Aug-2023,0.04044
SEK-LIBOR-3M,14-Dec-2018,-0.00213
SEK-LIBOR-3M,14-Dec-2023,0.04031
SEK-LIBOR-3M,14-feb-19,-0.00073
SEK-LIBOR-3M,14-feb-20,0.00157
SEK-LIBOR-3M,14-feb-24,0.04031
SEK-LIBOR-3M,14-Jan-2019,-0.00082
SEK-LIBOR-3M,14-Jan-2020,0.00206
SEK-LIBOR-3M,14-Jul-2023,0.03857
SEK-LIBOR-3M,14-Jun-2019,-0.00022
SEK-LIBOR-3M,14-Jun-2023,0.03721
SEK-LIBOR-3M,14-mar-19,-0.00052
SEK-LIBOR-3M,14-mar-24,0.04031
SEK-LIBOR-3M,14-May-2019,-0.00046
SEK-LIBOR-3M,14-nov-18,-0.00462
SEK-LIBOR-3M,14-nov-19,0.00038
SEK-LIBOR-3M,14-nov-23,0.04031
SEK-LIBOR-3M,14-Oct-2019,-0.00093
SEK-LIBOR-3M,14-Sep-2023,0.04031
SEK-LIBOR-3M,15-apr-19,-0.00016
SEK-LIBOR-3M,15-apr-20,0.00337
SEK-LIBOR-3M,15-apr-24,0.04031
SEK-LIBOR-3M,15-Aug-2019,-0.00024
SEK-LIBOR-3M,15-Aug-2023,0.04044
SEK-LIBOR-3M,15-Dec-2023,0.04031
SEK-LIBOR-3M,15-feb-19,-0.00069
SEK-LIBOR-3M,15-feb-24,0.04031
SEK-LIBOR-3M,15-Jan-2019,-0.00083
SEK-LIBOR-3M,15-Jan-2020,0.00204
SEK-LIBOR-3M,15-Jan-2024,0.04031
SEK-LIBOR-3M,15-Jul-2019,-0.0005
SEK-LIBOR-3M,15-Jun-2023,0.0377
SEK-LIBOR-3M,15-mar-19,-0.00039
SEK-LIBOR-3M,15-mar-24,0.04031
SEK-LIBOR-3M,15-May-2019,-0.00039
SEK-LIBOR-3M,15-May-2023,0.03645
SEK-LIBOR-3M,15-nov-18,-0.0046
SEK-LIBOR-3M,15-nov-19,0.00046
SEK-LIBOR-3M,15-nov-23,0.04031
SEK-LIBOR-3M,15-Oct-2019,-0.00082
SEK-LIBOR-3M,15-Sep-2023,0.04031
SEK-LIBOR-3M,16-apr-19,-0.00021
SEK-LIBOR-3M,16-apr-20,0.00328
SEK-LIBOR-3M,16-apr-24,0.04031
SEK-LIBOR-3M,16-Aug-2019,-0.0002
SEK-LIBOR-3M,16-Aug-2023,0.04031
SEK-LIBOR-3M,16-Dec-2019,0.0002
SEK-LIBOR-3M,16-feb-24,0.04031
SEK-LIBOR-3M,16-Jan-2019,-0.00083
SEK-LIBOR-3M,16-Jan-2020,0.00201
SEK-LIBOR-3M,16-Jan-2024,0.04031
SEK-LIBOR-3M,16-Jul-2019,-0.00052
SEK-LIBOR-3M,16-Jun-2023,0.03779
SEK-LIBOR-3M,16-mar-20,0.00278
SEK-LIBOR-3M,16-May-2019,-0.00029
SEK-LIBOR-3M,16-May-2023,0.03648
SEK-LIBOR-3M,16-nov-18,-0.00462
SEK-LIBOR-3M,16-nov-23,0.04031
SEK-LIBOR-3M,16-Oct-2019,-0.00074
SEK-LIBOR-3M,16-Oct-2023,0.04031
SEK-LIBOR-3M,16-Sep-2019,-0.00041
SEK-LIBOR-3M,17-apr-19,-0.00025
SEK-LIBOR-3M,17-apr-20,0.00323
SEK-LIBOR-3M,17-apr-23,0.03514
SEK-LIBOR-3M,17-apr-24,0.04031
SEK-LIBOR-3M,17-Aug-2023,0.04021
SEK-LIBOR-3M,17-Dec-2018,-0.0021
SEK-LIBOR-3M,17-Dec-2019,0.0002
SEK-LIBOR-3M,17-feb-20,0.00156
SEK-LIBOR-3M,17-Jan-2019,-0.00082
SEK-LIBOR-3M,17-Jan-2020,0.00198
SEK-LIBOR-3M,17-Jan-2024,0.04031
SEK-LIBOR-3M,17-Jul-2019,-0.00056
SEK-LIBOR-3M,17-Jul-2023,0.03862
SEK-LIBOR-3M,17-Jun-2019,-0.00028
SEK-LIBOR-3M,17-mar-20,0.00237
SEK-LIBOR-3M,17-May-2019,-0.00029
SEK-LIBOR-3M,17-May-2023,0.03645
SEK-LIBOR-3M,17-nov-23,0.04031
SEK-LIBOR-3M,17-Oct-2019,-0.00074
SEK-LIBOR-3M,17-Oct-2023,0.04031
SEK-LIBOR-3M,17-Sep-2019,-0.0005
SEK-LIBOR-3M,18-apr-19,-0.00029
SEK-LIBOR-3M,18-apr-23,0.03493
SEK-LIBOR-3M,18-apr-24,0.04031
SEK-LIBOR-3M,18-Aug-2023,0.04021
SEK-LIBOR-3M,18-Dec-2018,-0.0021
SEK-LIBOR-3M,18-Dec-2019,0.00022
SEK-LIBOR-3M,18-Dec-2023,0.04031
SEK-LIBOR-3M,18-feb-19,-0.00066
SEK-LIBOR-3M,18-feb-20,0.00157
SEK-LIBOR-3M,18-Jan-2019,-0.00082
SEK-LIBOR-3M,18-Jan-2024,0.04031
SEK-LIBOR-3M,18-Jul-2019,-0.00056
SEK-LIBOR-3M,18-Jul-2023,0.03868
SEK-LIBOR-3M,18-Jun-2019,-0.0003
SEK-LIBOR-3M,18-mar-19,-0.00034
SEK-LIBOR-3M,18-mar-20,0.00244
SEK-LIBOR-3M,18-mar-24,0.04031
SEK-LIBOR-3M,18-May-2023,0.03645
SEK-LIBOR-3M,18-nov-19,0.00053
SEK-LIBOR-3M,18-Oct-2019,-0.00071
SEK-LIBOR-3M,18-Oct-2023,0.04031
SEK-LIBOR-3M,18-Sep-2019,-0.00052
SEK-LIBOR-3M,18-Sep-2023,0.04031
SEK-LIBOR-3M,19-apr-19,-0.00029
SEK-LIBOR-3M,19-apr-23,0.03497
SEK-LIBOR-3M,19-apr-24,0.04031
SEK-LIBOR-3M,19-Aug-2019,-0.0002
SEK-LIBOR-3M,19-Dec-2018,-0.00225
SEK-LIBOR-3M,19-Dec-2019,0.00051
SEK-LIBOR-3M,19-Dec-2023,0.04031
SEK-LIBOR-3M,19-feb-19,-0.00062
SEK-LIBOR-3M,19-feb-20,0.00153
SEK-LIBOR-3M,19-feb-24,0.04031
SEK-LIBOR-3M,19-Jan-2024,0.04031
SEK-LIBOR-3M,19-Jul-2019,-0.00056
SEK-LIBOR-3M,19-Jul-2023,0.0391
SEK-LIBOR-3M,19-Jun-2019,-0.00028
SEK-LIBOR-3M,19-Jun-2023,0.03808
SEK-LIBOR-3M,19-mar-19,-0.00031
SEK-LIBOR-3M,19-mar-20,0.00303
SEK-LIBOR-3M,19-mar-24,0.04031
SEK-LIBOR-3M,19-May-2023,0.03662
SEK-LIBOR-3M,19-nov-18,-0.00462
SEK-LIBOR-3M,19-nov-19,0.00061
SEK-LIBOR-3M,19-Oct-2023,0.04031
SEK-LIBOR-3M,19-Sep-2019,-0.00057
SEK-LIBOR-3M,19-Sep-2023,0.04031
SEK-LIBOR-3M,20-apr-20,0.00325
SEK-LIBOR-3M,20-apr-23,0.03506
SEK-LIBOR-3M,20-Aug-2019,-0.00017
SEK-LIBOR-3M,20-Dec-2018,-0.00177
SEK-LIBOR-3M,20-Dec-2019,0.00069
SEK-LIBOR-3M,20-Dec-2023,0.04031
SEK-LIBOR-3M,20-feb-19,-0.00065
SEK-LIBOR-3M,20-feb-20,0.0015
SEK-LIBOR-3M,20-feb-24,0.04031
SEK-LIBOR-3M,20-Jan-2020,0.002
SEK-LIBOR-3M,20-Jul-2023,0.03898
SEK-LIBOR-3M,20-Jun-2019,-0.00031
SEK-LIBOR-3M,20-Jun-2023,0.03832
SEK-LIBOR-3M,20-mar-19,-0.00024
SEK-LIBOR-3M,20-mar-20,0.00294
SEK-LIBOR-3M,20-mar-24,0.04031
SEK-LIBOR-3M,20-May-2019,-0.0003
SEK-LIBOR-3M,20-nov-18,-0.00453
SEK-LIBOR-3M,20-nov-19,0.0008
SEK-LIBOR-3M,20-nov-23,0.04031
SEK-LIBOR-3M,20-Oct-2023,0.04031
SEK-LIBOR-3M,20-Sep-2019,-0.00041
SEK-LIBOR-3M,20-Sep-2023,0.04031
SEK-LIBOR-3M,21-apr-20,0.00319
SEK-LIBOR-3M,21-apr-23,0.03533
SEK-LIBOR-3M,21-Aug-2019,-0.00015
SEK-LIBOR-3M,21-Aug-2023,0.04021
SEK-LIBOR-3M,21-Dec-2018,-0.00167
SEK-LIBOR-3M,21-Dec-2023,0.04031
SEK-LIBOR-3M,21-feb-19,-0.00072
SEK-LIBOR-3M,21-feb-20,0.00144
SEK-LIBOR-3M,21-feb-24,0.04031
SEK-LIBOR-3M,21-Jan-2019,-0.0008
SEK-LIBOR-3M,21-Jan-2020,0.00202
SEK-LIBOR-3M,21-Jul-2023,0.03902
SEK-LIBOR-3M,21-Jun-2019,-0.00031
SEK-LIBOR-3M,21-Jun-2023,0.03818
SEK-LIBOR-3M,21-mar-19,-0.00031
SEK-LIBOR-3M,21-mar-24,0.04031
SEK-LIBOR-3M,21-May-2019,-0.00031
SEK-LIBOR-3M,21-nov-18,-0.00447
SEK-LIBOR-3M,21-nov-19,0.00073
SEK-LIBOR-3M,21-nov-23,0.04031
SEK-LIBOR-3M,21-Oct-2019,-0.00069
SEK-LIBOR-3M,21-Sep-2023,0.04031
SEK-LIBOR-3M,22-apr-19,-0.00029
SEK-LIBOR-3M,22-apr-20,0.00313
SEK-LIBOR-3M,22-apr-24,0.04031
SEK-LIBOR-3M,22-Aug-2019,-0.00015
SEK-LIBOR-3M,22-Aug-2023,0.04021
SEK-LIBOR-3M,22-Dec-2023,0.04031
SEK-LIBOR-3M,22-feb-19,-0.00072
SEK-LIBOR-3M,22-feb-24,0.04031
SEK-LIBOR-3M,22-Jan-2019,-0.00077
SEK-LIBOR-3M,22-Jan-2020,0.00201
SEK-LIBOR-3M,22-Jan-2024,0.04031
SEK-LIBOR-3M,22-Jul-2019,-0.00061
SEK-LIBOR-3M,22-Jun-2023,0.03841
SEK-LIBOR-3M,22-mar-19,-0.00024
SEK-LIBOR-3M,22-mar-24,0.04031
SEK-LIBOR-3M,22-May-2019,-0.00021
SEK-LIBOR-3M,22-May-2023,0.03655
SEK-LIBOR-3M,22-nov-18,-0.00437
SEK-LIBOR-3M,22-nov-19,0.00074
SEK-LIBOR-3M,22-nov-23,0.04031
SEK-LIBOR-3M,22-Oct-2019,-0.0007
SEK-LIBOR-3M,22-Sep-2023,0.04031
SEK-LIBOR-3M,23-apr-19,-0.00029
SEK-LIBOR-3M,23-apr-20,0.00326
SEK-LIBOR-3M,23-apr-24,0.04031
SEK-LIBOR-3M,23-Aug-2019,-0.00016
SEK-LIBOR-3M,23-Aug-2023,0.04031
SEK-LIBOR-3M,23-Dec-2019,0.00098
SEK-LIBOR-3M,23-feb-24,0.04031
SEK-LIBOR-3M,23-Jan-2019,-0.00077
SEK-LIBOR-3M,23-Jan-2020,0.00196
SEK-LIBOR-3M,23-Jan-2024,0.04031
SEK-LIBOR-3M,23-Jul-2019,-0.00064
SEK-LIBOR-3M,23-Jun-2023,0.03841
SEK-LIBOR-3M,23-mar-20,0.00355
SEK-LIBOR-3M,23-May-2019,-0.00014
SEK-LIBOR-3M,23-May-2023,0.03695
SEK-LIBOR-3M,23-nov-18,-0.00423
SEK-LIBOR-3M,23-nov-23,0.04031
SEK-LIBOR-3M,23-Oct-2019,-0.00061
SEK-LIBOR-3M,23-Oct-2023,0.04031
SEK-LIBOR-3M,23-Sep-2019,-0.00031
SEK-LIBOR-3M,24-apr-19,-0.00045
SEK-LIBOR-3M,24-apr-20,0.00312
SEK-LIBOR-3M,24-apr-23,0.03534
SEK-LIBOR-3M,24-apr-24,0.04031
SEK-LIBOR-3M,24-Aug-2023,0.04031
SEK-LIBOR-3M,24-Dec-2018,-0.00167
SEK-LIBOR-3M,24-Dec-2019,0.00098
SEK-LIBOR-3M,24-feb-20,0.00143
SEK-LIBOR-3M,24-Jan-2019,-0.00081
SEK-LIBOR-3M,24-Jan-2020,0.00194
SEK-LIBOR-3M,24-Jan-2024,0.04031
SEK-LIBOR-3M,24-Jul-2019,-0.00061
SEK-LIBOR-3M,24-Jul-2023,0.03935
SEK-LIBOR-3M,24-Jun-2019,-0.00034
SEK-LIBOR-3M,24-mar-20,0.00357
SEK-LIBOR-3M,24-May-2019,-0.00006
SEK-LIBOR-3M,24-May-2023,0.03659
SEK-LIBOR-3M,24-nov-23,0.04031
SEK-LIBOR-3M,24-Oct-2019,-0.00045
SEK-LIBOR-3M,24-Oct-2023,0.04031
SEK-LIBOR-3M,24-Sep-2019,-0.0003
SEK-LIBOR-3M,25-apr-19,-0.00044
SEK-LIBOR-3M,25-apr-23,0.03548
SEK-LIBOR-3M,25-apr-24,0.04031
SEK-LIBOR-3M,25-Aug-2023,0.04031
SEK-LIBOR-3M,25-Dec-2019,0.00098
SEK-LIBOR-3M,25-Dec-2023,0.04031
SEK-LIBOR-3M,25-feb-19,-0.00071
SEK-LIBOR-3M,25-feb-20,0.00139
SEK-LIBOR-3M,25-Jan-2019,-0.00082
SEK-LIBOR-3M,25-Jan-2024,0.04031
SEK-LIBOR-3M,25-Jul-2019,-0.00062
SEK-LIBOR-3M,25-Jul-2023,0.03911
SEK-LIBOR-3M,25-Jun-2019,-0.00025
SEK-LIBOR-3M,25-mar-19,-0.00019
SEK-LIBOR-3M,25-mar-20,0.00329
SEK-LIBOR-3M,25-mar-24,0.04031
SEK-LIBOR-3M,25-May-2023,0.03691
SEK-LIBOR-3M,25-nov-19,0.00072
SEK-LIBOR-3M,25-Oct-2019,-0.00045
SEK-LIBOR-3M,25-Oct-2023,0.04031
SEK-LIBOR-3M,25-Sep-2019,-0.00033
SEK-LIBOR-3M,25-Sep-2023,0.04031
SEK-LIBOR-3M,26-apr-19,-0.00053
SEK-LIBOR-3M,26-apr-23,0.03569
SEK-LIBOR-3M,26-apr-24,0.04031
SEK-LIBOR-3M,26-Aug-2019,-0.00004
SEK-LIBOR-3M,26-Dec-2018,-0.00147
SEK-LIBOR-3M,26-Dec-2019,0.00098
SEK-LIBOR-3M,26-Dec-2023,0.04031
SEK-LIBOR-3M,26-feb-19,-0.0007
SEK-LIBOR-3M,26-feb-20,0.00137
SEK-LIBOR-3M,26-feb-24,0.04031
SEK-LIBOR-3M,26-Jan-2024,0.04031
SEK-LIBOR-3M,26-Jul-2019,-0.00071
SEK-LIBOR-3M,26-Jul-2023,0.03922
SEK-LIBOR-3M,26-Jun-2019,-0.00019
